Time,Flux
2500.781820564989,148541.38
2500.7887657218016,148559.55
2500.795710878614,148516.8
2500.802656035485,148515.6
2500.809601192356,148525.9
2500.816546349227,148530.88
2500.8234915061557,148506.1
2500.830436663084,148465.36
2500.837381820072,148490.75
2500.8443269770596,148437.89
2500.851272134105,148483.78
2500.85821729115,148529.61
2500.865162448195,148443.17
2500.872107605241,148483.52
2500.879052762345,148466.44
2500.885997919448,148475.05
2500.8929430765515,148461.53
2500.8998882336555,148459.97
2500.906833390818,148508.75
2500.9137785479797,148451.11
2500.920723705141,148462.9
2500.927668862303,148524.83
2500.9346140194652,148534.0
2500.9415591766265,148434.56
2500.9485043338464,148479.64
2500.9554494910667,148463.84
2500.962394648229,148488.61
2500.969339805449,148488.31
2500.9762849626686,148410.06
2500.9832301198885,148412.39
2500.9901752771093,148500.83
2500.997120434329,148463.86
2501.004065591549,148448.94
2501.011010748769,148471.45
2501.0179559059893,148453.83
2501.02490106321,148427.52
2501.0318462204295,148405.45
2501.0387913776494,148493.22
2501.04573653487,148472.0
2501.0526816920897,148381.52
2501.059626849252,148387.3
2501.0665720064717,148472.66
2501.0735171636334,148477.4
2501.0804623208537,148388.45
2501.0874074780154,148383.67
2501.0943526351775,148406.42
2501.101297792339,148407.19
2501.108242949501,148396.97
2501.115188106663,148417.58
2501.1221332637665,148440.31
2501.1290784208704,148369.34
2501.1360235780326,148401.05
2501.142968735136,148398.08
2501.1499138921813,148481.38
2501.156859049285,148412.64
2501.1638042063305,148432.47
2501.170749363376,148368.89
2501.1776945204215,148377.86
2501.1846396774085,148418.86
2501.191584834454,148421.89
2501.1985299914413,148389.62
2501.2054751483706,148363.27
2501.2124203053577,148390.25
2501.219365462286,148423.84
2501.2263106192154,148356.56
2501.233255776145,148347.38
2501.240200933016,148375.5
2501.2471460898864,148391.75
2501.254091246699,148347.73
2501.2610364035704,148332.3
2501.267981560383,148363.25
2501.2749267171366,148367.33
2501.2818718739495,148332.16
2501.2888170306464,148338.84
2501.2957621874007,148379.27
2501.3027073440967,148378.03
2501.3096525007927,148355.14
2501.3165976574314,148350.38
2501.3235428140692,148316.61
2501.330487970706,148293.06
2501.337433127286,148299.05
2501.3443782838663,148318.34
2501.351323440447,148288.78
2501.358268596968,148350.83
2501.3652137534305,148352.17
2501.3721589098946,148269.61
2501.3791040663587,148255.94
2501.3860492227627,148359.06
2501.3929943791677,148264.34
2501.3999395355736,148303.39
2501.4068846919213,148285.7
2501.41382984821,148264.47
2501.4207750044975,148243.7
2501.427720160787,148276.17
2501.4346653170182,148327.16
2501.4416104731895,148308.45
2501.44855562942,148259.58
2501.4555007855347,148277.53
2501.4624459416495,148263.0
2501.4693910977635,148296.38
2501.4763362538183,148318.02
2501.483281409875,148293.56
2501.4902265658734,148304.58
2501.49717172187,148281.38
2501.5041168778093,148270.17
2501.5110620337496,148250.19
2501.5180071896316,148218.78
2501.5249523455127,148228.73
2501.5318975013347,148206.61
2501.5388426571003,148278.11
2501.545787812866,148264.39
2501.5527329686297,148280.84
2501.559678124336,148255.0
2501.5666232799854,148218.61
2501.573568435634,148263.0
2501.580513591283,148235.1
2501.587458746814,148218.48
2501.594403902405,148246.78
2501.601349057879,148164.31
2501.6082942134103,148255.69
2501.6152393688258,148241.34
2501.622184524242,148190.42
2501.6291296796,148190.56
2501.636074834957,148194.62
2501.643019990314,148212.86
2501.6499651455556,148176.8
2501.656910300797,148192.16
2501.6638554560373,148134.42
2501.67080061122,148189.3
2501.6777457663447,148225.88
2501.68469092147,148127.08
2501.6916360765363,148222.23
2501.698581231602,148147.75
2501.7055263866105,148197.73
2501.7124715415607,148105.9
2501.7194166965105,148141.9
2501.726361851402,148139.78
2501.733307006294,148103.86
2501.7402521610697,148122.61
2501.747197315903,148129.98
2501.75414247062,148092.6
2501.7610876253957,148197.2
2501.768032780055,148128.98
2501.774977934713,148175.36
2501.7819230893138,148121.08
2501.788868243915,148121.75
2501.7958133984575,148173.97
2501.8027585529417,148101.66
2501.809703707426,148155.27
2501.816648861852,148057.31
2501.823594016221,148052.22
2501.830539170588,148053.33
2501.8374843248976,148127.36
2501.8444294792075,148111.95
2501.851374633459,148148.55
2501.8583197876524,148028.98
2501.8652649417872,148061.39
2501.8722100959226,148087.7
2501.8791552500584,148136.11
2501.886100404076,148101.14
2501.893045558095,148141.0
2501.899990712114,148081.33
2501.906935866016,148110.02
2501.913881019918,148095.16
2501.92082617382,148104.4
2501.9277713276065,148090.19
2501.934716481393,148102.62
2501.9416616351778,148017.86
2501.948606788848,148089.44
2501.955551942518,148018.33
2501.9624970961863,147997.67
2501.969442249739,148029.0
2501.976387403293,148071.94
2501.9833325568466,148054.44
2501.990277710341,148093.34
2501.9972228637766,148085.39
2502.0041680171557,148096.81
2502.0111131704766,148040.48
2502.0180583237957,148076.8
2502.0250034771157,148056.73
2502.03194863032,148033.61
2502.0388937835246,148039.38
2502.04583893667,148110.16
2502.0527840898144,148034.4
2502.0597292429024,148025.53
2502.0666743959323,148084.3
2502.0736195489603,148027.67
2502.080564701873,148031.97
2502.0875098547863,148080.72
2502.0944550076993,148045.48
2502.101400160554,148002.48
2502.10834531335,147989.0
2502.1152904660885,147986.02
2502.1222356188264,148064.5
2502.1291807714474,147954.38
2502.136125924128,148021.98
2502.1430710766917,148022.66
2502.150016229255,148000.28
2502.15696138176,148067.69
2502.163906534265,148049.97
2502.1708516866547,148047.36
2502.1777968390434,147978.83
2502.1847419914316,147959.62
2502.1916871437043,148012.67
2502.198632295977,147986.14
2502.2055774481914,147961.27
2502.212522600406,148004.5
2502.2194677525617,147988.4
2502.2264129046594,147967.95
2502.2333580566988,148043.84
2502.2403032087386,147918.1
2502.2472483607203,147946.52
2502.2541935126433,147994.44
2502.261138664508,147965.28
2502.2680838163737,147989.73
2502.2750289681803,148000.86
2502.281974119987,147877.8
2502.288919271677,147996.3
2502.295864423367,147982.9
2502.3028095750583,147966.11
2502.309754726632,147950.28
2502.3166998782067,147989.11
2502.323645029723,147930.2
2502.3305901811796,147904.73
2502.337535332637,147876.56
2502.344480484037,147907.36
2502.351425635378,147940.36
2502.3583707866605,147947.48
2502.3653159379433,147970.16
2502.3722610891687,147932.33
2502.379206240336,147880.6
2502.3861513915012,147936.55
2502.3930965426102,147876.16
2502.4000416936606,147937.86
2502.406986844652,147890.95
2502.4139319956435,147958.45
2502.420877146578,147873.56
2502.4278222974535,147925.31
2502.4347674482706,147870.81
2502.441712599087,147885.2
2502.448657749847,147860.86
2502.455602900548,147887.08
2502.462548051248,147875.23
2502.469493201833,147847.84
2502.4764383524757,147889.11
2502.483383503002,147861.81
2502.49032865347,147873.94
2502.497273803938,147895.28
2502.504218954348,147924.28
2502.5111641047574,147893.34
2502.51810925505,147870.39
2502.525054405344,147933.14
2502.531999555638,147877.38
2502.5389447058146,147898.45
2502.5458898559923,147888.84
2502.552835006111,147864.92
2502.559780156171,147832.45
2502.5667253061733,147885.23
2502.5736704561755,147889.9
2502.5806156061203,147825.86
2502.587560756006,147870.53
2502.5945059058918,147849.88
2502.60145105572,147880.9
2502.6083962054895,147829.64
2502.6153413552006,147877.75
2502.6222865048544,147854.16
2502.6292316545073,147851.25
2502.636176804102,147820.1
2502.6431219536967,147821.38
2502.650067103176,147859.7
2502.657012252655,147828.84
2502.663957402074,147834.48
2502.670902551437,147813.83
2502.6778477007992,147826.22
2502.6847928501024,147955.66
2502.691737999348,147889.08
2502.698683148536,147831.88
2502.7056282977237,147906.56
2502.7125734468527,147902.98
2502.7195185959235,147859.27
2502.726463744937,147886.94
2502.7334088939497,147851.19
2502.7403540429036,147850.75
2502.7472991918003,147900.53
2502.7542443406387,147844.38
2502.761189489477,147827.34
2502.768134638257,147879.34
2502.7750797869785,147898.88
2502.7820249356423,147924.98
2502.7889700843057,147838.67
2502.7959152329113,147841.89
2502.8028603814587,147830.52
2502.8098055299474,147880.58
2502.816750678436,147891.52
2502.8236958268676,147832.78
2502.83064097524,147874.08
2502.837586123554,147824.39
2502.844531271869,147830.75
2502.851476420125,147823.33
2502.8584215683227,147905.97
2502.865366716462,147878.39
2502.8723118646026,147869.2
2502.879257012685,147830.22
2502.886202160707,147912.0
2502.8931473086727,147879.9
2502.9000924566385,147823.45
2502.9070376045443,147831.0
2502.9139827523927,147842.69
2502.920927900184,147865.52
2502.9278730479746,147828.98
2502.934818195649,147812.67
2502.9417633433227,147880.64
2502.948708490997,147775.23
2502.9556536385544,147802.48
2502.9625987861114,147845.39
2502.9695439336115,147852.0
2502.976489081053,147864.53
2502.983434228494,147806.97
2502.990379375877,147834.6
2502.9973245232018,147879.31
2503.0042696704686,147916.75
2503.0112148176772,147891.86
2503.0181599648854,147857.4
2503.0251051120354,147838.7
2503.032050259127,147865.45
2503.03899540622,147886.36
2503.045940553196,147902.7
2503.0528857001705,147923.02
2503.0598308471467,147879.11
2503.0667759940065,147856.72
2503.0737211408646,147855.08
2503.0806662876653,147838.61
2503.0876114344087,147885.72
2503.094556581093,147877.12
2503.1015017277773,147801.69
2503.108446874346,147870.75
2503.115392020973,147893.23
2503.122337167483,147806.58
2503.1292823139333,147903.31
2503.1362274603857,147926.94
2503.14317260678,147863.34
2503.1501177531723,147906.66
2503.15706289945,147926.69
2503.1640080457273,147875.19
2503.170953191946,147913.97
2503.1778983381073,147883.14
2503.1848434842677,147894.61
2503.1917886303117,147948.94
2503.1987337763558,147897.66
2503.2056789223416,147912.44
2503.2126240683283,147883.34
2503.219569214256,147903.3
2503.2265143600675,147870.31
2503.233459505938,147893.14
2503.24040465169,147884.3
2503.247349797385,147917.17
2503.2542949430804,147959.77
2503.261240088717,147966.45
2503.2681852343535,147892.1
2503.2751303798746,147927.92
2503.2820755253956,147932.8
2503.2890206708576,148007.9
2503.2959658162613,147917.12
2503.302910961666,147890.06
2503.3098561069532,147945.03
2503.3168012522397,147883.23
2503.323746397528,148026.02
2503.3306915426997,147895.94
2503.3376366878706,147996.44
2503.3445818329837,147951.5
2503.3515269780387,147936.03
2503.358472123035,147932.11
2503.3654172680317,147971.83
2503.3723624129116,147970.48
2503.3793075577914,147975.0
2503.3862527026718,148001.31
2503.3931978474357,147998.03
2503.4001429921996,147986.77
2503.4070881369043,148012.78
2503.414033281552,148039.97
2503.4209784262,147944.0
2503.42792357073,147969.28
2503.434868715261,148002.98
2503.4418138597343,148037.56
2503.4487590042067,147970.89
2503.4557041485627,148011.89
2503.4626492929187,148011.17
2503.4695944372174,147983.39
2503.476539581515,148060.73
2503.4834847256966,148110.53
2503.490429869879,148057.77
2503.497375014002,148022.64
2503.504320158068,148064.92
2503.5112653021333,148122.34
2503.5182104460814,148009.22
2503.52515559003,148069.84
2503.532100733921,148063.62
2503.5390458778115,148087.52
2503.5459910215855,148100.28
2503.55293616536,148087.44
2503.5598813090764,148050.22
2503.566826452734,148140.19
2503.5737715963915,148095.75
2503.580716739991,148071.45
2503.5876618835323,148092.17
2503.5946070270156,148132.3
2503.6015521704408,148072.36
2503.6084973138654,148145.89
2503.615442457232,148151.61
2503.622387600541,148143.83
2503.629332743791,148101.33
2503.636277887041,148193.88
2503.643223030234,148108.23
2503.6501681733675,148120.89
2503.657113316443,148109.75
2503.6640584595193,148177.53
2503.6710036024792,148185.95
2503.6779487454382,148189.69
2503.684893888339,148159.16
2503.6918390312403,148231.52
2503.698784174025,148208.45
2503.7057293168086,148156.48
2503.7126744595357,148194.28
2503.7196196022624,148160.47
2503.726564744872,148235.05
2503.733509887483,148224.28
2503.7404550300344,148190.61
2503.7474001725277,148260.78
2503.7543453150215,148225.9
2503.7612904573984,148222.83
2503.768235599776,148225.17
2503.775180742095,148185.17
2503.7821258843564,148302.22
2503.789071026617,148240.72
2503.7960161688184,148231.17
2503.8029613109634,148220.02
2503.80990645305,148246.77
2503.816851595135,148248.27
2503.8237967371056,148229.4
2503.830741879076,148295.7
2503.8376870209872,148230.4
2503.8446321628994,148289.48
2503.8515773046943,148283.39
2503.858522446489,148291.31
2503.8654675882262,148293.83
2503.872412729905,148221.86
2503.8793578715836,148347.61
2503.886303013146,148278.25
2503.8932481547085,148375.34
2503.9001932962124,148327.7
2503.907138437716,148296.28
2503.914083579104,148343.05
2503.921028720492,148327.44
2503.9279738618206,148388.19
2503.934919003092,148365.14
2503.941864144364,148345.94
2503.9488092855768,148341.02
2503.955754426674,148369.94
2503.9626995678286,148335.4
2503.969644708867,148364.38
2503.976589849906,148357.78
2503.9835349908276,148350.16
2503.9904801317493,148344.55
2503.997425272672,148390.1
2504.004370413478,148420.97
2504.0113155542836,148457.89
2504.0182606950307,148440.3
2504.02520583572,148452.55
2504.0321509763507,148447.67
2504.039096116981,148412.58
2504.046041257496,148480.5
2504.052986398011,148457.6
2504.0599315385252,148460.73
2504.0668766789236,148471.14
2504.0738218193214,148463.78
2504.0807669596616,148415.38
2504.0877120999435,148441.56
2504.122437800654,148440.1
2504.1293829407027,148467.98
2504.136328080636,148417.4
2504.143273220568,148400.7
2504.150218360442,148465.05
2504.157163500317,148521.31
2504.1641086400746,148519.4
2504.171053779833,148457.39
2504.177998919533,148499.81
2504.1849440591736,148537.61
2504.191889198757,148519.84
2504.1988343383405,148538.42
2504.2057794778066,148540.73
2504.2127246172736,148501.56
2504.219669756741,148547.19
2504.226614896091,148546.14
2504.2335600354413,148528.88
2504.2405051747332,148562.78
2504.247450313968,148490.84
2504.2543954531434,148576.56
2504.261340592319,148574.5
2504.268285731379,148566.28
2504.275230870438,148551.73
2504.28217600944,148580.53
2504.2891211484416,148542.3
2504.296066287325,148620.61
2504.3030114262106,148576.31
2504.3099565650377,148604.4
2504.316901703805,148569.8
2504.323846842574,148560.27
2504.330791981226,148598.94
2504.337737119877,148575.42
2504.3446822584715,148604.19
2504.3516273970654,148569.69
2504.3585725355424,148558.53
2504.36551767402,148654.73
2504.3724628124387,148592.86
2504.3794079507998,148585.86
2504.3863530891026,148592.83
2504.393298227405,148642.45
2504.400243365591,148601.67
2504.407188503778,148614.47
2504.414133641965,148638.52
2504.4210787800343,148707.05
2504.428023918104,148623.4
2504.434969056058,148646.69
2504.441914194011,148666.77
2504.4488593319643,148675.48
2504.455804469802,148610.44
2504.4627496076387,148605.02
2504.4696947454177,148627.22
2504.4766398831384,148668.94
2504.4835850208005,148719.48
2504.490530158405,148668.2
2504.4974752960093,148618.66
2504.5044204335545,148676.56
2504.5113655710425,148669.34
2504.5183107084727,148718.83
2504.525255845902,148632.3
2504.532200983274,148535.86
2504.539146120587,148594.31
2504.5460912578415,148508.72
2504.553036395039,148567.42
2504.5599815322353,148549.62
2504.5669266693735,148577.92
2504.5738718063963,148575.94
2504.5808169434767,148650.48
2504.587762080441,148598.75
2504.5947072174044,148574.19
2504.601652354252,148561.6
2504.6085974910993,148561.25
2504.6155426279465,148645.02
2504.622487764678,148633.08
2504.629432901409,148684.1
2504.636378038082,148672.66
2504.6433231746973,148720.08
2504.6502683112526,148687.97
2504.6572134477515,148707.69
2504.6641585842503,148692.52
2504.671103720689,148765.25
2504.6780488570716,148765.6
2504.684993993396,148697.66
2504.691939129661,148688.31
2504.698884265927,148757.4
2504.705829402134,148718.89
2504.7127745382827,148720.17
2504.7197196743737,148718.61
2504.7266648104646,148700.8
2504.7336099464387,148739.34
2504.7405550824133,148655.47
2504.7475002183296,148642.36
2504.7544453542455,148738.27
2504.7613904900454,148746.19
2504.7683356258453,148747.92
2504.7752807615866,148701.47
2504.7822258972697,148720.27
2504.7891710328954,148715.28
2504.796116168462,148727.0
2504.8030613040296,148790.89
2504.810006439539,148700.64
2504.8169515749883,148723.61
2504.823896710381,148729.97
2504.830841845774,148702.97
2504.837786981049,148753.23
2504.8447321163253,148675.19
2504.851677251543,148730.7
2504.8586223867023,148722.2
2504.8655675218624,148720.36
2504.8725126569634,148766.0
2504.879457791948,148748.11
2504.886402926933,148748.88
2504.8933480619175,148703.77
2504.9002931967866,148751.38
2504.9072383316557,148743.25
2504.9141834664656,148719.64
2504.9211286012182,148724.94
2504.9280737359118,148736.14
2504.935018870547,148729.38
2504.9419640051833,148705.58
2504.9489091397604,148718.0
2504.9558542742793,148726.36
2504.9627994087405,148710.23
2504.969744543144,148704.58
2504.9766896775463,148773.55
2504.9836348118324,148727.53
2504.9905799461194,148733.78
2504.9975250803473,148726.86
2505.004470214575,148713.02
2505.011415348687,148668.34
2505.0183604827985,148698.06
2505.0253056168526,148797.16
2505.0322507508486,148798.52
2505.0391958847845,148734.8
2505.046141018722,148780.5
2505.0530861525435,148744.98
2505.060031286363,148709.03
2505.066976420126,148703.64
2505.0739215538892,148706.28
2505.080866687535,148702.95
2505.0878118211813,148721.16
2505.094756954711,148760.83
2505.101702088241,148691.02
2505.1086472217708,148738.64
2505.1155923551833,148688.89
2505.1225374885967,148714.95
2505.129482621894,148671.33
2505.1364277551907,148690.31
2505.14337288843,148740.17
2505.150318021668,148759.39
2505.15726315479,148717.17
2505.164208287913,148732.81
2505.1711534209767,148734.2
2505.178098553982,148698.75
2505.1850436869304,148695.6
2505.19198881982,148716.55
2505.1989339527095,148679.52
2505.2058790855403,148707.56
2505.2128242183135,148693.1
2505.219769351028,148718.23
2505.226714483684,148768.27
2505.2336596163414,148703.08
2505.2406047488817,148777.27
2505.2475498814224,148753.89
2505.254495013904,148648.7
2505.2614401463857,148667.53
2505.268385278752,148681.05
2505.275330411117,148696.36
2505.282275543366,148679.12
2505.2892206756155,148716.05
2505.2961658078643,148623.3
2505.3031109399976,148753.17
2505.3100560720723,148664.08
2505.317001204146,148691.08
2505.3239463361624,148680.73
2505.3308914681206,148690.25
2505.3378366000206,148705.6
2505.3447817319206,148687.88
2505.351726863704,148679.95
2505.358671995488,148633.27
2505.3656171272137,148605.31
2505.3725622588795,148649.94
2505.379507390489,148627.95
2505.3864525220984,148640.39
2505.3933976535895,148661.39
2505.4003427850826,148675.39
2505.4072879165174,148620.83
2505.414233047893,148635.53
2505.421178179269,148610.8
2505.4281233105285,148655.02
2505.4350684417877,148595.52
2505.4420135729897,148641.28
2505.4489587041326,148628.4
2505.4559038352177,148587.39
2505.462848966245,148622.61
2505.4697940972715,148621.42
2505.4767392282406,148602.58
2505.4836843590924,148592.9
2505.4906294900024,148644.69
2505.497574620797,148632.23
2505.5045197515324,148637.61
2505.511464882268,148598.22
2505.5184100128877,148625.64
2505.5253551435653,148612.33
2505.532300274127,148579.28
2505.5392454045714,148596.39
2505.546190535132,148599.12
2505.5531356654606,148603.02
2505.560080795905,148661.47
2505.5670259262333,148617.02
2505.5739710564453,148563.17
2505.5809161866578,148600.7
2505.5878613168693,148615.0
2505.5948064469644,148594.5
2505.6017515770604,148530.05
2505.6086967071565,148606.7
2505.615641837135,148613.22
2505.6225869669975,148578.5
2505.6295320969766,148582.03
2505.636477226723,148589.19
2505.6434223565852,148564.95
2505.6503674863316,148561.97
2505.6573126159615,148589.53
2505.664257745591,148523.2
2505.671202875221,148524.6
2505.6781480047343,148520.03
2505.6850931342483,148533.73
2505.6920382637613,148528.73
2505.698983393158,148570.58
2505.705928522439,148535.4
2505.71287365172,148520.27
2505.7198187810004,148493.14
2505.7267639102806,148530.58
2505.7337090393285,148482.31
2505.7406541684927,148518.06
2505.74759929754,148546.83
2505.754544426588,148514.47
2505.7614895555193,148498.42
2505.768434684451,148487.02
2505.7753798132658,148491.75
2505.7823249420803,148507.55
2505.789270070896,148478.55
2505.796215199594,148504.56
2505.8031603281756,148485.19
2505.8101054568747,148482.39
2505.8170505854564,148483.44
2505.8239957139226,148396.1
2505.8309408423884,148434.27
2505.8378859708537,148420.88
2505.8448310992035,148468.36
2505.8517762275524,148524.77
2505.858721355785,148434.94
2505.8656664840178,148443.88
2505.872611612134,148457.52
2505.879556740251,148460.6
2505.8865018683678,148446.6
2505.8934469963674,148417.11
2505.900392124368,148458.4
2505.907337252251,148496.02
2505.9142823801344,148441.14
2505.9212275080185,148427.7
2505.9281726357854,148381.06
2505.935117763436,148444.28
2505.942062891087,148374.8
2505.949008018738,148435.25
2505.9559531463888,148339.94
2505.9628982739227,148435.0
2505.9698434013403,148366.48
2505.976788528759,148374.92
2505.9837336561764,148325.0
2505.9906787834784,148352.02
2505.9976239107805,148339.86
2506.004569037965,148378.75
2506.011514165151,148335.1
2506.0184592923356,148404.28
2506.025404419404,148380.27
2506.0323495463563,148338.28
2506.0392946733086,148350.0
2506.046239800261,148427.02
2506.0531849272134,148320.44
2506.060130054049,148322.31
2506.067075180769,148290.73
2506.074020307488,148308.58
2506.080965434207,148297.14
2506.0879105608105,148276.08
2506.094855687413,148338.52
2506.1018008139004,148318.1
2506.1087459403875,148293.48
2506.1156910667573,148303.47
2506.1226361931276,148305.84
2506.1295813194974,148340.02
2506.136526445751,148278.97
2506.143471572005,148300.88
2506.150416698142,148258.78
2506.1573618242796,148256.22
2506.1643069504175,148262.25
2506.171252076438,148249.0
2506.178197202343,148278.58
2506.1851423282474,148248.06
2506.1920874541515,148202.33
2506.19903257994,148306.53
2506.205977705728,148251.67
2506.2129228315166,148224.6
2506.2198679571884,148275.2
2506.2268130827433,148261.89
2506.2337582082987,148209.1
2506.2407033338536,148168.86
2506.2476484592926,148177.17
2506.2545935847315,148254.6
2506.2615387100536,148210.1
2506.2684838353766,148181.66
2506.2754289606996,148177.1
2506.2823740859053,148211.34
2506.2893192109955,148187.02
2506.2962643360847,148194.98
2506.303209461174,148067.11
2506.3101545861473,148143.28
2506.317099711121,148148.77
2506.3240448360943,148121.23
2506.330989960951,148148.02
2506.337935085691,148102.39
2506.3448802104317,148182.17
2506.3518253351717,148116.56
2506.3587704597953,148116.44
2506.36571558442,148145.22
2506.372660708928,148173.89
2506.379605833436,148134.95
2506.386550957943,148130.58
2506.393496082334,148099.66
2506.400441206609,148079.36
2506.407386330884,148076.45
2506.4143314551584,148108.45
2506.4212765793163,148115.02
2506.4282217034747,148120.86
2506.435166827517,148090.92
2506.4421119515587,148113.45
2506.4490570756,148082.4
2506.456002199526,148051.78
2506.462947323336,148051.97
2506.4698924471445,148072.62
2506.476837570953,148123.06
2506.4837826946464,148044.38
2506.490727818339,148064.92
2506.4976729419154,148052.3
2506.5046180654913,148051.55
2506.5115631890676,147999.56
2506.5185083125275,148010.17
2506.5254534358705,148021.33
2506.5323985592145,148002.92
2506.5393436825584,148019.97
2506.546288805785,148007.75
2506.5532339290125,148038.0
2506.5601790521227,148007.62
2506.567124175233,148018.27
2506.5740692983436,147969.22
2506.581014421338,148001.34
2506.5879595442157,148004.19
2506.5949046670935,148014.58
2506.601849789971,148039.69
2506.6087949127327,147957.7
2506.6157400354937,147979.38
2506.622685158139,147950.08
2506.6296302807846,147992.69
2506.636575403312,147983.28
2506.643520525841,147976.53
2506.65046564837,147931.44
2506.657410770782,147970.94
2506.6643558930778,147945.88
2506.6713010153726,147914.48
2506.6782461376683,147906.25
2506.685191259848,147928.88
2506.692136382027,147983.12
2506.6990815040904,147973.22
2506.706026626153,147894.05
2506.712971748216,147870.78
2506.7199168700467,147951.94
2506.726861991992,147940.28
2506.7338071138224,147863.12
2506.7407522356525,147886.98
2506.7476973573657,147885.23
2506.7546424789634,147943.88
2506.7615876006766,147855.6
2506.7685327221575,147855.86
2506.775477843755,147805.83
2506.782422965119,147901.31
2506.7893680866005,147938.97
2506.7963132079644,147839.05
2506.803258329212,147844.66
2506.8102034504604,147922.03
2506.817148571709,147890.58
2506.8240936928405,147859.95
2506.8310388138552,147857.84
2506.8379839349864,147867.61
2506.8449290558856,147886.22
2506.8518741769008,147878.11
2506.8588192976827,147834.58
2506.865764418581,147844.9
2506.8727095393638,147803.28
2506.87965466003,147796.78
2506.8865997806965,147785.45
2506.8935449012456,147853.31
2506.9004900217947,147752.27
2506.907435142344,147770.84
2506.9143802627773,147794.95
2506.9213253832104,147748.05
2506.928270503527,147811.52
2506.935215623843,147793.19
2506.942160744043,147772.62
2506.949105864244,147762.08
2506.956050984328,147805.69
2506.9629961044125,147713.2
2506.9699412243785,147773.17
2506.9768863443464,147775.64
2506.983831464198,147799.03
2506.9907765840485,147724.53
2506.9977217038995,147781.34
2507.0046668236337,147793.5
2507.011611943252,147718.47
2507.018557062987,147701.53
2507.0255021824883,147650.69
2507.0324473019905,147689.22
2507.039392421492,147699.92
2507.0463375408767,147715.2
2507.0532826602625,147729.06
2507.060227779532,147813.67
2507.067172898801,147737.55
2507.074118017953,147743.58
2507.081063137105,147735.08
2507.088008256258,147749.92
2507.094953375294,147712.0
2507.1018984942134,147761.48
2507.108843613133,147733.56
2507.115788732053,147720.5
2507.1227338508565,147709.95
2507.129678969544,147745.67
2507.1366240882303,147640.75
2507.1435692069167,147669.36
2507.1505143254876,147694.81
2507.1574594440576,147706.81
2507.1644045625117,147654.31
2507.1713496809657,147679.27
2507.178294799304,147665.67
2507.185239917642,147607.34
2507.1921850358617,147651.03
2507.1991301540834,147729.14
2507.2060752721886,147627.39
2507.213020390293,147678.17
2507.219965508282,147679.81
2507.2269106262697,147679.36
2507.233855744258,147636.45
2507.24080086213,147696.42
2507.2477459798856,147605.95
2507.254691097641,147627.08
2507.26163621528,147644.27
2507.2685813329185,147667.38
2507.275526450558,147666.34
2507.2824715680813,147675.2
2507.2894166856045,147623.34
2507.2963618030103,147667.22
2507.3033069202997,147667.92
2507.3102520375896,147656.83
2507.31719715488,147675.66
2507.324142272053,147625.34
2507.3310873892265,147659.9
2507.338032506284,147640.86
2507.3449776233406,147683.12
2507.3519227402817,147595.17
2507.358867857222,147629.62
2507.3658129740465,147667.56
2507.372758090871,147611.33
2507.3797032075777,147682.64
2507.386648324286,147635.14
