Time,Flux
1984.0930869423778,24104.723
1984.0944758324968,24092.11
1984.0958647230814,24071.639
1984.0972536132008,24125.3
1984.0986425037863,24116.465
1984.1000313943714,24094.365
1984.1014202844904,24118.1
1984.102809175075,24079.367
1984.1041980651949,24101.06
1984.10558695578,24067.83
1984.106975845899,24095.914
1984.1083647364835,24086.188
1984.1097536270686,24118.969
1984.1111425171885,24072.732
1984.112531407773,24115.709
1984.1139202978911,24103.848
1984.1153091884757,24100.578
1984.1166980790608,24129.383
1984.1180869691807,24079.262
1984.1194758597658,24089.887
1984.1208647503504,24100.318
1984.1222536404694,24099.725
1984.1236425310549,24084.45
1984.1250314211743,24110.21
1984.1264203117594,24085.977
1984.127809202344,24063.115
1984.129198092463,24149.14
1984.1305869830485,24088.61
1984.1319758736336,24090.193
1984.1333647642182,24077.498
1984.1347536543371,24075.787
1984.1361425449222,24113.152
1984.1375314355078,24087.09
1984.1389203256272,24100.54
1984.1403092162118,24081.285
1984.1416981067964,24073.678
1984.1430869969163,24097.99
1984.1444758875014,24093.719
1984.1458647780864,24075.3
1984.147253668671,24102.902
1984.14864255879,24083.715
1984.1500314493755,24077.244
1984.1514203399606,24074.994
1984.1528092305452,24090.922
1984.1541981206642,24081.3
1984.1555870112493,24054.557
1984.1569759018348,24088.395
1984.15836479242,24083.5
1984.1597536830045,24078.033
1984.1611425731235,24084.398
1984.162531463709,24095.531
1984.163920354294,24131.172
1984.1653092448794,24046.064
1984.1666981354638,24089.318
1984.1680870255827,24075.287
1984.1694759161683,24130.688
1984.1708648067533,24090.533
1984.1722536973389,24076.246
1984.1736425879235,24040.156
1984.175031478508,24112.02
1984.1764203686275,24071.781
1984.1778092592126,24100.816
1984.1791981497972,24096.646
1984.1805870403819,24077.375
1984.1819759309674,24064.965
1984.1833648215525,24067.96
1984.184753712138,24097.621
1984.1861426027224,24068.287
1984.1875314928411,24061.926
1984.1889203834266,24058.047
1984.1903092740113,24063.963
1984.191698164596,24045.078
1984.1930870551805,24068.725
1984.194475945765,24071.01
1984.1958648363502,24050.154
1984.1972537269353,24071.523
1984.19864261752,24101.742
1984.2000315081045,24048.559
1984.20142039869,24107.898
1984.2028092892751,24081.51
1984.2041981798607,24080.422
1984.205587070445,24057.541
1984.2069759610295,24082.553
1984.2083648511493,24116.123
1984.2097537417344,24080.607
1984.21114263232,24082.957
1984.2125315229046,24055.008
1984.2139204134892,24086.004
1984.2153093040743,24053.96
1984.2166981946593,24063.393
1984.218087085244,24064.72
1984.2194759758286,24095.799
1984.220864866414,24072.775
1984.2222537569992,24088.697
1984.2236426475847,24063.578
1984.225031538169,24035.717
1984.2264204292192,24091.916
1984.2278093198047,24011.28
1984.2291982103898,24088.84
1984.2305871009753,24076.674
1984.23197599156,24092.15
1984.2333648821445,24080.582
1984.2347537727296,24046.322
1984.2361426633147,24083.684
1984.2375315539002,24071.16
1984.2389204444848,24093.074
1984.2403093350695,24069.002
1984.2416982256545,24072.244
1984.24308711624,24062.46
1984.2444760068245,24042.982
1984.2458648974089,24110.996
1984.24725378846,24059.93
1984.2486426790451,24077.406
1984.2500315696307,24122.398
1984.2514204602153,24096.107
1984.2528093508,24060.3
1984.254198241385,24051.047
1984.2555871319703,24048.219
1984.2569760225556,24096.51
1984.2583649136059,24104.758
1984.2597538041905,24074.535
1984.2611426947756,24077.934
1984.262531585361,24037.475
1984.2639204759457,24076.123
1984.2653093665301,24128.703
1984.2666982575802,24058.793
1984.2680871481648,24067.832
1984.2694760387503,24031.766
1984.270864929335,24061.732
1984.2722538199196,24066.018
1984.2736427105046,24086.408
1984.2750316015556,24039.508
1984.276420492141,24034.152
1984.2778093827255,24051.451
1984.2791982733102,24067.14
1984.2805871638952,24087.994
1984.2819760549464,24047.393
1984.283364945531,24015.988
1984.2847538361154,24052.104
1984.2861427267007,24026.479
1984.2875316177515,24006.51
1984.288920508337,24043.379
1984.2903093989216,24060.672
1984.2916982895063,24034.473
1984.293087180557,24053.506
1984.2958649617276,24063.488
1984.2972538523122,24059.074
1984.2986427433625,24057.951
1984.3000316339476,24047.984
1984.3014205245331,24084.352
1984.3028094155834,24031.75
1984.304198306168,24074.281
1984.305587196753,24047.078
1984.3069760873382,24028.078
1984.3083649783894,24046.676
1984.309753868974,24048.617
1984.3111427595586,24066.613
1984.3125316506093,24059.412
1984.3139205411949,24033.44
1984.31530943178,24046.504
1984.3166983228302,24073.059
1984.3180872134149,24058.314
1984.319476104,24063.393
1984.3208649950511,24128.465
1984.3222538856362,24019.457
1984.3236427762208,24065.107
1984.325031667271,24073.893
1984.3264205578562,24072.506
1984.3278094484417,24066.58
1984.329198339492,24052.396
1984.3305872300766,24066.973
1984.3319761211274,24064.578
1984.3333650117129,24054.113
1984.334753902298,24063.807
1984.3361427933482,24048.258
1984.3375316839329,24066.295
1984.338920574518,24039.488
1984.3403094655691,24083.857
1984.3416983561542,24032.275
1984.3430872472045,24058.273
1984.3444761377884,24024.256
1984.3458650283728,24086.39
1984.347253919424,24032.447
1984.3486428100086,24072.943
1984.350031701059,24065.77
1984.351420591644,24024.05
1984.3528094826952,24043.81
1984.3541983732803,24052.752
1984.3555872643306,24036.25
1984.3569761549152,24060.082
1984.3583650455002,24084.602
1984.3597539365514,24058.129
1984.3611428271365,24046.62
1984.3625317181868,24018.832
1984.3639206087714,24031.809
1984.3653094998224,24031.334
1984.3666983904077,24066.049
1984.368087281458,24077.344
1984.3694761720426,24064.512
1984.3708650630933,24053.92
1984.3722539536789,24085.637
1984.3736428447296,24022.066
1984.3750317353142,24047.875
1984.3764206263645,24048.799
1984.3778095169496,24030.4
1984.3791984080008,24097.62
1984.3805872985859,24026.914
1984.3819761896361,24031.957
1984.3833650802208,24050.736
1984.3847539712717,24022.959
1984.386142861857,24036.479
1984.3875317529073,24046.275
1984.388920643492,24064.68
1984.3903095345427,24065.152
1984.3916984255939,24094.143
1984.393087316179,24041.027
1984.3944762072292,24063.344
1984.3958650978138,24035.594
1984.3972539888646,24048.0
1984.39864287945,24032.314
1984.4000317705008,24014.98
1984.4014206610855,24055.492
1984.4028095521357,23988.783
1984.404198443187,24020.42
1984.405587333772,24039.291
1984.4069762248228,24018.014
1984.4083651154074,24069.787
1984.4097540064577,24019.342
1984.4111428975089,24030.44
1984.412531788094,24035.732
1984.4139206791442,24080.66
1984.4153095697288,24047.504
1984.4166984607796,24091.697
1984.4180873518308,24031.477
1984.4194762424158,24081.453
1984.4208651334657,24017.49
1984.422254024515,24066.12
1984.4236429151006,24073.172
1984.4250318061513,24026.857
1984.426420697202,24059.643
1984.4278095877867,24043.543
1984.429198478837,24066.848
1984.4305873694225,24042.93
1984.4319762604732,24070.42
1984.4333651515235,24044.162
1984.4347540421081,24066.154
1984.4361429331589,24007.123
1984.43753182421,24051.814
1984.4389207147951,24044.479
1984.4403096058454,24036.193
1984.4416984968957,24066.604
1984.443087387947,24067.027
1984.444476278532,24025.271
1984.445865169583,24044.215
1984.447254060633,24046.094
1984.4486429512176,24045.785
1984.4500318422688,23990.217
1984.4514207333195,24002.934
1984.4528096239042,24054.902
1984.4541985149544,24017.238
1984.4555874060054,24012.934
1984.4569762970564,24050.465
1984.4583651876414,24008.57
1984.4597540786917,24035.13
1984.461142969742,24026.484
1984.4625318607932,24053.742
1984.4639207513783,24034.281
1984.4653096424292,24029.041
1984.4666985334793,24053.143
1984.468087424064,24059.74
1984.4694763151151,24043.547
1984.4708652061659,24091.219
1984.4722540972161,23996.47
1984.4736429882664,24022.484
1984.4750318788517,24029.621
1984.4764207699027,24030.045
1984.4778096609534,24094.525
1984.4791985520037,24073.295
1984.4805874425883,23997.322
1984.4819763336395,24045.648
1984.4833652246903,24079.582
1984.4847541157415,24036.695
1984.4861430067915,24066.572
1984.487531897376,24072.76
1984.488920788427,24022.535
1984.4903096794778,24047.53
1984.4916985705281,24028.883
1984.4930874615784,24044.607
1984.494476352164,24057.057
1984.4958652432147,24043.896
1984.4972541342654,24043.498
1984.4986430253152,24023.219
1984.5000319163646,24073.422
1984.5014208074158,24087.723
1984.5028096980009,24019.719
1984.504198589052,24063.0
1984.5055874801021,24066.791
1984.5069763711522,24022.312
1984.5083652622034,24054.178
1984.509754153254,24083.406
1984.5111430438387,24055.908
1984.512531934889,24039.904
1984.5139208259402,24086.295
1984.515309716991,24035.328
1984.5166986080417,24056.72
1984.518087499092,24034.502
1984.5194763901422,24057.19
1984.5208652807278,24019.525
1984.5222541717785,24072.434
1984.5236430628297,24078.83
1984.5250319538798,24037.225
1984.5264208449298,24067.121
1984.527809735981,24036.12
1984.5291986270317,24057.215
1984.530587518082,24073.822
1984.5319764091323,24047.059
1984.5333653001835,24062.861
1984.5347541907686,24047.64
1984.5361430818195,24097.324
1984.5375319728696,24037.145
1984.5389208639199,24065.736
1984.540309754971,24049.395
1984.5416986460218,24055.773
1984.543087537073,24056.348
1984.5444764281233,24049.16
1984.5458653191733,24051.01
1984.5472542102243,24030.598
1984.548643101275,24085.162
1984.5500319923253,24033.182
1984.5514208833756,24077.148
1984.5528097739611,24061.33
1984.5541986650119,24064.785
1984.5555875560628,24078.307
1984.556976447113,24035.566
1984.5583653381632,24076.668
1984.5597542292144,24045.814
1984.5611431202651,24059.223
1984.5625320113163,24087.385
1984.5639209023666,24063.957
1984.5653097934166,24036.455
1984.5666986844676,24072.365
1984.5680875755183,24069.0
1984.5694764665686,24049.08
1984.570865357619,24048.11
1984.57225424867,24067.3
1984.5736431397208,24027.715
1984.5750320307711,24035.566
1984.5764209218205,24054.672
1984.5778098128708,24033.01
1984.579198703922,24062.598
1984.5805875949727,24057.416
1984.581976486024,24018.467
1984.5833653770742,24036.27
1984.5847542681242,24048.076
1984.5861431591752,24058.938
1984.587532050226,24041.975
1984.5889209412762,24034.723
1984.5903098323265,24028.143
1984.5916987233777,24069.023
1984.5930876144284,24061.504
1984.5944765054796,24099.62
1984.5958653965297,24067.133
1984.5972542875797,24027.965
1984.598643178631,24041.262
1984.6000320696817,24055.104
1984.6014209607329,24072.598
1984.6028098522488,24066.64
1984.604198743299,24079.713
1984.6055876343498,24089.686
1984.6069765254006,24091.506
1984.6083654164509,24025.76
1984.6097543075011,24051.387
1984.6111431985523,24055.596
1984.612532089603,24038.318
1984.6139209806543,24050.2
1984.6153098717043,24027.52
1984.6166987627544,24026.447
1984.6180876538056,24069.03
1984.6194765448563,24070.186
1984.6208654359075,24078.203
1984.6222543274234,24055.668
1984.6236432184737,24106.533
1984.6250321095245,24049.18
1984.6264210005752,24041.006
1984.6278098916255,24073.104
1984.6291987826758,24061.4
1984.630587673727,24035.602
1984.6319765647777,24034.594
1984.6333654558289,24062.94
1984.6347543468792,24075.824
1984.6361432383949,24020.42
1984.6375321294458,24100.22
1984.6389210204966,24057.533
1984.6403099115478,24083.129
1984.641698802598,24078.775
1984.6430876936483,24091.303
1984.644476584699,24040.648
1984.64586547575,24050.016
1984.6472543672658,24056.602
1984.648643258316,24032.348
1984.6500321493672,24065.953
1984.651421040418,24051.098
1984.6528099314683,24057.238
1984.654198822518,24013.395
1984.6555877140338,24067.55
1984.6569766050848,24053.738
1984.6583654961355,24089.898
1984.6597543871867,24063.271
1984.661143278237,24049.365
1984.6625321692873,24070.123
1984.663921060338,24054.035
1984.6653099518546,24017.545
1984.6666988429047,24039.955
1984.668087733955,24079.908
1984.6694766250062,24075.086
1984.670865516057,24047.814
1984.6722544075737,24082.81
1984.673643298624,24080.293
1984.675032189674,24072.184
1984.676421080725,24066.896
1984.6778099717758,24062.508
1984.679198862827,24046.139
1984.680587754343,24064.496
1984.6819766453932,24100.896
1984.683365536444,24027.508
1984.6847544274951,24085.072
1984.6861433190109,24084.67
1984.687532210061,24054.416
1984.688921101112,24048.928
1984.6903099921628,24062.402
1984.691698883214,24053.95
1984.69308777473,24061.846
1984.6944766657803,24085.553
1984.695865556831,24047.748
1984.6972544478817,23985.223
1984.698643338933,24020.48
1984.7000322304489,24051.107
1984.7014211214992,24075.836
1984.70281001255,24088.295
1984.704198903601,24049.484
1984.7055877951168,24106.355
1984.7069766861669,24028.486
1984.708365577218,24054.336
1984.7097544682688,24081.723
1984.7111433597856,24059.13
1984.712532250836,24112.027
1984.7139211418862,24038.17
1984.715310032937,24093.979
1984.7166989244533,24100.645
1984.7180878155045,24063.955
1984.7194767065548,24112.0
1984.720865597605,24097.998
1984.7222544891215,24116.354
1984.7236433801727,24087.78
1984.7250322712227,24080.732
1984.7264211627385,24070.645
1984.7278100537897,24046.633
1984.7291989448404,24073.87
1984.7305878358907,24085.969
1984.7319767274062,24095.904
1984.7333656184564,24067.076
1984.7347545095072,24080.736
1984.7361434010236,24074.736
1984.7375322920748,24112.01
1984.738921183125,24072.434
1984.7403100741753,24107.4
1984.7416989656917,24053.77
1984.743087856743,24093.91
1984.744476747793,24082.637
1984.7458656393087,24074.684
1984.74725453036,24123.438
1984.7486434214106,24096.262
1984.7500323129275,24085.646
1984.7514212039778,24104.55
1984.752810095028,24084.662
1984.7541989860788,24149.656
1984.7555878775954,24111.219
1984.7569767686464,24050.506
1984.7583656596967,24047.982
1984.7597545512126,24085.646
1984.7611434422633,24070.707
1984.7625323333145,24086.906
1984.7639212248305,24109.848
1984.7653101158805,24100.568
1984.7666990069315,24105.934
1984.768087898448,24139.285
1984.769476789499,24080.14
1984.7708656805494,24083.604
1984.7722545720653,24099.576
1984.773643463116,24143.855
1984.775032354633,24112.684
1984.776421245683,24091.877
1984.777810136733,24102.979
1984.7791990282499,24140.78
1984.7805879193006,24079.082
1984.7819768103518,24093.264
1984.7833657018678,24103.84
1984.784754592918,24086.053
1984.7861434839688,24114.434
1984.7875323754852,24111.947
1984.7889212665364,24108.549
1984.7903101575866,24116.56
1984.7916990491026,24079.037
1984.7930879401533,24079.361
1984.7944768316702,24082.842
1984.7958657227202,24108.26
1984.7972546137703,24122.018
1984.7986435052871,24092.469
1984.8000323963379,24089.652
1984.8014212878547,24088.79
1984.802810178905,24057.742
1984.8041990699553,24099.418
1984.8055879614717,24089.6
1984.806976852522,24096.268
1984.808365744038,24081.902
1984.8097546350882,24097.098
1984.8111435261385,24097.945
1984.812532417655,24050.016
1984.813921308706,24101.863
1984.8153102002218,24101.416
1984.8166990912719,24148.549
1984.818087982323,24125.035
1984.8194768738394,24086.295
1984.8208657648906,24060.852
1984.8222546564066,24132.912
1984.8236435474569,24111.045
1984.8250324385076,24127.617
1984.826421330024,24092.264
1984.8278102210752,24133.191
1984.8291991125911,24161.117
1984.8305880036414,24109.941
1984.8319768951578,24092.455
1984.833365786209,24141.947
1984.834754677259,24081.197
1984.8361435687748,24131.414
1984.837532459826,24105.082
1984.8389213513424,24161.771
1984.8403102423936,24169.828
1984.8416991339095,24121.246
1984.8430880249598,24131.018
1984.8444769160105,24107.564
1984.8458658075272,24138.871
1984.8472546985781,24107.053
1984.848643590094,24112.107
1984.8500324811444,24166.55
1984.8514213726608,24115.244
1984.852810263712,24091.98
1984.854199155228,24163.531
1984.855588046278,24131.723
1984.8569769377946,24103.715
1984.8583658288453,24075.094
1984.8597547198965,24107.451
1984.8611436114124,24132.666
1984.8625325024627,24142.424
1984.8639213939791,24109.736
1984.86531028503,24115.164
1984.8666991765467,24112.848
1984.868088067597,24104.012
1984.869476959113,24124.666
1984.8708658501637,24163.98
1984.8722547416805,24112.78
1984.8736436327308,24151.295
1984.8750325242468,24150.912
1984.8764214152975,24147.08
1984.877810306814,24139.092
1984.879199197865,24159.057
1984.880588089381,24132.865
1984.8819769804313,24113.63
1984.8833658719477,24143.637
1984.884754762998,24152.951
1984.8861436545133,24131.0
1984.8875325455633,24169.324
1984.8889214370802,24148.059
1984.890310328131,24161.643
1984.8916992196478,24156.225
1984.893088110698,24145.973
1984.894477002214,24136.695
1984.8958658932647,24131.205
1984.8972547847811,24143.547
1984.8986436758323,24160.75
1984.9000325673483,24185.078
1984.9014214583985,24149.242
1984.902810349915,24096.033
1984.9041992409661,24141.424
1984.9055881324819,24164.016
1984.906977023532,24111.719
1984.9083659150488,24133.008
1984.9097548060995,24174.795
1984.9111436976164,24173.773
1984.9125325886666,24161.838
1984.9139214801826,24160.658
1984.9153103712333,24161.281
1984.9166992627497,24174.031
1984.918088153801,24172.63
1984.9194770453169,24203.557
1984.9208659368328,24176.328
1984.9222548278835,24144.469
1984.9236437194004,24186.395
1984.9250326104504,24152.896
1984.9264215019662,24153.404
1984.9278103930174,24196.48
1984.9291992845338,24179.28
1984.930588175585,24154.951
1984.931977067101,24171.197
1984.9333659581512,24202.318
1984.9347548496676,24174.607
1984.9361437411842,24167.719
1984.9375326322352,24127.543
1984.938921523751,24127.799
1984.9403104148014,24169.7
1984.9416993063178,24151.69
1984.943088197369,24158.033
1984.944477088885,24170.258
1984.945865979935,24168.78
1984.9472548714516,24157.902
1984.948643762968,24220.371
1984.9500326540192,24179.764
1984.9514215455351,24135.496
1984.9528104365854,24172.33
1984.9541993281018,24213.75
1984.9555882191528,24204.074
1984.9569771106685,24199.877
1984.9583660021844,24184.01
1984.9597548932356,24195.947
1984.9611437847516,24166.324
1984.9625326758019,24178.018
1984.9639215673178,24202.762
1984.9653104583679,24201.371
1984.9666993498845,24179.936
1984.968088241401,24174.475
1984.969477132452,24177.777
1984.970866023968,24186.463
1984.9722549150183,24182.031
1984.9736438065347,24171.574
1984.9750326980513,24244.086
1984.9764215891014,24162.047
1984.9778104806173,24184.3
1984.9791993716685,24182.322
1984.980588263185,24182.648
1984.9819771547018,24220.822
1984.983366045752,24190.367
1984.9847549372678,24162.059
1984.9861438283187,24177.588
1984.9875327198351,24219.887
1984.988921611352,24161.787
1984.9903105024023,24183.49
1984.9916993939182,24213.404
1984.993088284969,24165.084
1984.9944771764858,24186.564
1984.9958660680015,24240.814
1984.9972549590516,24224.477
1984.9986438505684,24228.885
1985.0000327416192,24214.459
1985.001421633136,24188.023
1985.002810524652,24169.045
1985.0041994157023,24226.45
1985.0055883072187,24201.955
1985.0069771982694,24198.535
1985.0083660897853,24211.22
1985.0097549813013,24184.373
1985.0111438723525,24211.29
1985.0125327638689,24208.652
1985.0139216553857,24197.588
1985.0153105464358,24201.371
1985.0166994379515,24225.945
1985.0180883290027,24184.93
1985.019477220519,24195.988
1985.020866112036,24242.656
1985.0222550030862,24204.975
1985.0236438946022,24210.207
1985.0250327861186,24231.994
1985.0264216771695,24205.934
1985.0278105686853,24200.361
1985.0291994602012,24194.488
1985.0305883512524,24209.188
1985.0319772427688,24201.77
1985.03336613382,24235.09
1985.034755025336,24195.95
1985.0361439168516,24214.273
1985.0375328079026,24230.955
1985.0389216994186,24234.184
1985.0403105909345,24215.361
1985.0416994819848,24252.455
1985.0430883735007,24220.053
1985.0444772650171,24205.357
1985.045866156068,24204.84
1985.0472550475838,24229.824
1985.0486439390997,24241.166
1985.050032830151,24253.68
1985.0514217216673,24214.97
1985.0528106131842,24217.629
1985.0541995042345,24229.188
1985.0555883957502,24228.662
1985.0569772872668,24221.684
1985.0583661783176,24217.521
